Field1;photoID;photoTitle;photoUrl;photoAccur;photoTags;photoTagsC;photoComme;photoDateP;photoDateT;photoDescr;photoNotes;photoNot_1;photoMedia;photoMed_1;photoLicen;photoIsFam;photoIsFri;photoIsPri;photoLongi;photoLatit;userID;userName;userRealNa;userPhotoC;userPhotoF;userPhot_1;userLocati;userBuddyI;userIsPro;userIsAdmi;userContac;userPhotoS
3411;278651706;Brandenburger Tor 6;http://www.flickr.com/photos/henningbulka/278651706/;16;2006 - germany - berlin - deutschland - october - brandenburger tor - brandenburg gate - brandenburg - gate - wall - pariser platz -;11;0;24 Oct 2006 23:56:00 GMT;24 Oct 2006 11:16:26 GMT;;;0;NA;NA;1;FALSE;FALSE;NA;13,379169;52,516407;80912140@N00;henningbulka;Henning Bulka;2143;21 Nov 2005 20:19:54 GMT;30 May 2004 07:14:24 GMT;Herne, Germany;http://farm1.static.flickr.com/53/buddyicons/80912140@N00.jpg;TRUE;FALSE;54;78
3412;278644194;Brandenburger Tor 2;http://www.flickr.com/photos/henningbulka/278644194/;16;2006 - germany - berlin - deutschland - october - brandenburger tor - brandenburg gate - brandenburg - gate - wall - pariser platz -;11;0;24 Oct 2006 23:43:14 GMT;23 Oct 2006 15:59:13 GMT;;;0;NA;NA;1;FALSE;FALSE;NA;13,379169;52,516407;80912140@N00;henningbulka;Henning Bulka;2143;21 Nov 2005 20:19:54 GMT;30 May 2004 07:14:24 GMT;Herne, Germany;http://farm1.static.flickr.com/53/buddyicons/80912140@N00.jpg;TRUE;FALSE;54;78
3413;278645720;Brandenburger Tor (Silhouette);http://www.flickr.com/photos/henningbulka/278645720/;16;2006 - germany - berlin - deutschland - october - brandenburger tor - brandenburg gate - brandenburg - gate - wall - pariser platz -;11;0;24 Oct 2006 23:46:00 GMT;23 Oct 2006 16:00:57 GMT;;;0;NA;NA;1;FALSE;FALSE;NA;13,378622;52,516285;80912140@N00;henningbulka;Henning Bulka;2143;21 Nov 2005 20:19:54 GMT;30 May 2004 07:14:24 GMT;Herne, Germany;http://farm1.static.flickr.com/53/buddyicons/80912140@N00.jpg;TRUE;FALSE;54;78
3414;278643781;Brandenburger Tor 1;http://www.flickr.com/photos/henningbulka/278643781/;16;2006 - germany - berlin - deutschland - october - brandenburger tor - brandenburg gate - brandenburg - gate - wall - pariser platz -;11;0;24 Oct 2006 23:42:28 GMT;23 Oct 2006 15:56:53 GMT;;;0;NA;NA;1;FALSE;FALSE;NA;13,379169;52,516407;80912140@N00;henningbulka;Henning Bulka;2143;21 Nov 2005 20:19:54 GMT;30 May 2004 07:14:24 GMT;Herne, Germany;http://farm1.static.flickr.com/53/buddyicons/80912140@N00.jpg;TRUE;FALSE;54;78
3415;278645395;Brandenburger Tor 5;http://www.flickr.com/photos/henningbulka/278645395/;16;2006 - germany - berlin - deutschland - october - brandenburger tor - brandenburg gate - brandenburg - gate - wall - pariser platz -;11;0;24 Oct 2006 23:45:26 GMT;23 Oct 2006 16:00:26 GMT;;;0;NA;NA;1;FALSE;FALSE;NA;13,379169;52,516407;80912140@N00;henningbulka;Henning Bulka;2143;21 Nov 2005 20:19:54 GMT;30 May 2004 07:14:24 GMT;Herne, Germany;http://farm1.static.flickr.com/53/buddyicons/80912140@N00.jpg;TRUE;FALSE;54;78
3416;278645017;Brandenburger Tor 4;http://www.flickr.com/photos/henningbulka/278645017/;16;2006 - germany - berlin - deutschland - october - brandenburger tor - brandenburg gate - brandenburg - gate - wall - pariser platz -;11;0;24 Oct 2006 23:44:46 GMT;23 Oct 2006 15:59:58 GMT;;;0;NA;NA;1;FALSE;FALSE;NA;13,379169;52,516407;80912140@N00;henningbulka;Henning Bulka;2143;21 Nov 2005 20:19:54 GMT;30 May 2004 07:14:24 GMT;Herne, Germany;http://farm1.static.flickr.com/53/buddyicons/80912140@N00.jpg;TRUE;FALSE;54;78
3417;278644541;Brandenburger Tor 3;http://www.flickr.com/photos/henningbulka/278644541/;16;2006 - germany - berlin - deutschland - october - brandenburger tor - brandenburg gate - brandenburg - gate - wall - pariser platz -;11;0;24 Oct 2006 23:43:51 GMT;23 Oct 2006 15:59:33 GMT;;;0;NA;NA;1;FALSE;FALSE;NA;13,379169;52,516407;80912140@N00;henningbulka;Henning Bulka;2143;21 Nov 2005 20:19:54 GMT;30 May 2004 07:14:24 GMT;Herne, Germany;http://farm1.static.flickr.com/53/buddyicons/80912140@N00.jpg;TRUE;FALSE;54;78
3418;275687497;Brandenburg Gate Illuminated;http://www.flickr.com/photos/42311564@N00/275687497/;16;Grabthar - Sebastian Niedlich - Berlin - Germany - Deutschland - Nikon - D50 - Nikon D50 - Nikkor - 18-55mm f/3.5-5.6G - night - Festival Of Lights - October06 - 2006 - lights - illumination - illuminated - Brandenburg Gate - Brandenburger Tor - Berlin-M;24;1;21 Oct 2006 23:45:11 GMT;21 Oct 2006 23:45:11 GMT;The Brandenburg Gate during the Festival Of Lights, here in its entirety.;;0;NA;NA;1;FALSE;FALSE;NA;13,379094;52,51641;42311564@N00;Sebastian Niedlich (Grabthar);Sebastian Niedlich;4508;15 Oct 2005 13:28:49 GMT;26 Jan 2001 21:18:25 GMT;Berlin, Germany;http://farm1.static.flickr.com/29/buddyicons/42311564@N00.jpg;TRUE;FALSE;493;95
3419;274800947;Brandenburger Tor Festival of Lights;http://www.flickr.com/photos/wiseguy71/274800947/;16;Berlin - Brandenburger Tor - brandenburg gate - HDR - festivaloflights2006 -;5;0;20 Oct 2006 19:53:24 GMT;20 Oct 2006 19:53:24 GMT;;;0;NA;NA;6;FALSE;FALSE;NA;13,377807;52,516254;28695774@N00;wiseguy71;;3663;2 Feb 2005 17:44:03 GMT;28 Feb 2004 10:22:07 GMT;;http://www.flickr.com/images/buddyicon.jpg;TRUE;FALSE;28;37
3420;273325016;img_8033.jpg;http://www.flickr.com/photos/stelb/273325016/;16;festival of lights - berlin - 2006 - mitte - night - light - noflash - Festival of lights 2006 - illumination - germany - deutschland - brandenburger tor - quadriga -;13;0;18 Oct 2006 19:55:48 GMT;18 Oct 2006 17:57:11 GMT;;;0;NA;NA;3;FALSE;FALSE;NA;13,378955;52,516426;76768307@N00;stelb;Stefan Le Breton;1482;15 Oct 2005 19:07:42 GMT;29 Jul 2004 10:05:27 GMT;Hamburg, Germany;http://farm4.static.flickr.com/3067/buddyicons/76768307@N00.jpg;TRUE;FALSE;32;62
3421;273324030;img_8039.jpg;http://www.flickr.com/photos/stelb/273324030/;16;festival of lights - berlin - 2006 - mitte - night - light - noflash - Festival of lights 2006 - illumination - germany - deutschland - brandenburger tor - quadriga -;13;0;18 Oct 2006 19:54:27 GMT;18 Oct 2006 18:02:42 GMT;;;0;NA;NA;3;FALSE;FALSE;NA;13,378955;52,516426;76768307@N00;stelb;Stefan Le Breton;1482;15 Oct 2005 19:07:42 GMT;29 Jul 2004 10:05:27 GMT;Hamburg, Germany;http://farm4.static.flickr.com/3067/buddyicons/76768307@N00.jpg;TRUE;FALSE;32;62
3422;272680681;Brandenburger Tor;http://www.flickr.com/photos/honma/272680681/;16;Berlin - Sabrina Abschied - Brandenburger Tor - Panorama - festival of lights - Nacht - night -;7;6;18 Oct 2006 00:28:21 GMT;17 Oct 2006 17:57:15 GMT;"Das Brandenburger Tor im Panorama
<a href=""http://www.festival-of-lights.de/"">www.festival-of-lights.de/</a>";;0;NA;NA;3;FALSE;FALSE;NA;13,378601;52,516357;56593651@N00;honma;Tamio Honma;7996;1 Jul 2006 23:36:12 GMT;31 Dec 1982 23:00:00 GMT;Berlin, Germany;http://farm1.static.flickr.com/66/buddyicons/56593651@N00.jpg;TRUE;FALSE;118;89
3423;272680623;DSC00001;http://www.flickr.com/photos/honma/272680623/;16;Berlin - Sabrina Abschied - Brandenburger Tor - festival of lights - Nacht - night -;6;0;18 Oct 2006 00:28:17 GMT;17 Oct 2006 17:56:19 GMT;"<a href=""http://www.festival-of-lights.de/"">www.festival-of-lights.de/</a>";;0;NA;NA;3;FALSE;FALSE;NA;13,378601;52,516357;56593651@N00;honma;Tamio Honma;7996;1 Jul 2006 23:36:12 GMT;31 Dec 1982 23:00:00 GMT;Berlin, Germany;http://farm1.static.flickr.com/66/buddyicons/56593651@N00.jpg;TRUE;FALSE;118;89
3424;271267986;Matt, Berlin 1985;http://www.flickr.com/photos/privatelie/271267986/;16;1980s - 80s - Berlin - Mauer - BerlinWall - 1985 - alternative - graffiti - BrandenburgGate - BrandenburgerTor - muro -;11;5;16 Oct 2006 13:33:34 GMT;31 Jul 1985 22:00:00 GMT;;;0;NA;NA;0;FALSE;FALSE;NA;13,376691;52,516273;25674081@N00;Private Lie;WhitePrince;180;24 Jan 2007 21:37:49 GMT;30 Apr 1984 22:00:00 GMT;Espain;http://farm1.static.flickr.com/27/buddyicons/25674081@N00.jpg;FALSE;FALSE;6;11
3425;269861033;The Brandenburg Gate;http://www.flickr.com/photos/timmer82/269861033/;16;Berlin - Germany - BrandenburgGate - BrandenburgerTor - BerlinWall -;5;1;15 Oct 2006 04:52:43 GMT;31 Jul 1997 22:00:00 GMT;I'm about to go through, back when I wore jean shorts;;0;NA;NA;0;FALSE;FALSE;NA;13,379352;52,51634;59136485@N00;Timmer82;Tim;9234;10 Jun 2005 06:14:02 GMT;31 Dec 1981 23:00:00 GMT;Cincinnati, OH, USA;http://farm1.static.flickr.com/64/buddyicons/59136485@N00.jpg;TRUE;FALSE;51;115
3426;259324301;Berlin's Brandenburg Gate now and then!;http://www.flickr.com/photos/schuberts/259324301/;16;Berlin - Brandenburg Gate - Brandenburger Tor - Compositions Photography - contrast - destruction - German - Germany - history - Iron Cross - my shot stands out - Napoleon - Nazi - new - old - Paris - Peace - Second World War - war -;19;20;3 Oct 2006 02:23:38 GMT;28 Apr 2005 15:15:21 GMT;"A stark contrast from the renovated Brandenburg Gate in the upper part area, the lower part of the image clearly shows the destruction at the end of the Second World War.

After the construction of the gate was completed, it was not crowned by a symbol o";;0;NA;NA;0;FALSE;FALSE;NA;13,378493;52,51633;41303762@N00;2composers;Wolfgang Schubert;991;10 Sep 2005 03:58:04 GMT;12 Jun 1976 12:41:15 GMT;San Francisco, Kalefornia, USA;http://farm1.static.flickr.com/22/buddyicons/41303762@N00.jpg;TRUE;FALSE;203;21
3427;258973687;another day, another sunset;http://www.flickr.com/photos/mivella/258973687/;16;me - eye - sunset - germany - berlin - deutschland - brandenburger tor - brandenburg gate - gate - tor - green - blue - yellow - colorful - color - colors - macro - black - sun - sky - clouds - camera - canon - a95 - powershot - face - nose - eyes - eyel;39;17;2 Oct 2006 20:20:54 GMT;29 Sep 2006 16:25:39 GMT;;;0;NA;NA;0;FALSE;FALSE;NA;13,3777;52,51633;19331489@N00;mivella;Magdalena;134;23 Sep 2007 21:45:04 GMT;2 May 2006 16:02:58 GMT;;http://farm1.static.flickr.com/74/buddyicons/19331489@N00.jpg;FALSE;FALSE;186;17
3428;258973704;quadriga;http://www.flickr.com/photos/mivella/258973704/;16;me - eye - sunset - germany - berlin - deutschland - brandenburger tor - brandenburg gate - gate - tor - green - blue - yellow - colorful - color - colors - macro - black - sun - sky - clouds - camera - canon - a95 - powershot - face - nose - eyes - eyel;33;0;2 Oct 2006 20:20:55 GMT;29 Sep 2006 15:32:07 GMT;"brandenburger tor
berlin, germany.";;0;NA;NA;0;FALSE;FALSE;NA;13,3777;52,51633;19331489@N00;mivella;Magdalena;134;23 Sep 2007 21:45:04 GMT;2 May 2006 16:02:58 GMT;;http://farm1.static.flickr.com/74/buddyicons/19331489@N00.jpg;FALSE;FALSE;186;17
3429;257146320;Berlin5;http://www.flickr.com/photos/28061011@N00/257146320/;16;Berlin - Brandenburger Tor -;2;0;1 Oct 2006 09:33:45 GMT;21 May 2006 17:59:26 GMT;Brandenburger Tor;;0;NA;NA;0;FALSE;FALSE;NA;13,37793;52,51628;28061011@N00;Catten47;;53;30 Sep 2006 21:57:46 GMT;10 Feb 2005 10:38:59 GMT;;http://www.flickr.com/images/buddyicon.jpg;FALSE;FALSE;0;1
3430;256528566;Brandenburg Gate, Berlin;http://www.flickr.com/photos/robs-au/256528566/;16;europe - Berlin - Germany - Brandenburg Gate - Pariser Platz - tourists - Brandenburger Tor -;7;0;30 Sep 2006 18:19:48 GMT;2 Sep 2006 15:06:47 GMT;;;0;NA;NA;0;FALSE;FALSE;NA;13,379352;52,51655;54815724@N00;Robs.au;Robs;1273;4 Jun 2002 17:26:25 GMT;18 Jul 2003 13:26:49 GMT;Sydney, Australia;http://farm1.static.flickr.com/47/buddyicons/54815724@N00.jpg;TRUE;FALSE;6;35
3431;254239403;Berlin skyline;http://www.flickr.com/photos/jeroenmink/254239403/;16;berlin - skyline - Holocaust Denkmal - Reichstag - Brandenburger Tor - Hauptbahnhof -;6;0;27 Sep 2006 17:59:35 GMT;9 Sep 2006 14:04:09 GMT;;;0;NA;NA;0;FALSE;FALSE;NA;13,387001;52,50776;10895714@N00;Jeroen!;;1690;20 Nov 2005 18:16:03 GMT;9 Oct 2005 12:04:52 GMT;The Netherlands;http://farm1.static.flickr.com/33/buddyicons/10895714@N00.jpg;TRUE;FALSE;26;25
3432;246865198;Brandenburger Tor, Berlin;http://www.flickr.com/photos/mezelve/246865198/;16;2006 - architecture - berlin - light - night - Brandenburger Tor -;6;0;18 Sep 2006 21:37:06 GMT;17 Sep 2006 18:26:46 GMT;;;0;NA;NA;0;FALSE;FALSE;NA;13,375854;52,518166;80526224@N00;mezelve;;177;4 Mar 2007 15:35:22 GMT;4 Mar 2007 13:09:33 GMT;;http://farm1.static.flickr.com/35/buddyicons/80526224@N00.jpg;FALSE;FALSE;25;7
3433;239610418;Peugeot Moovie;http://www.flickr.com/photos/dscott28604/239610418/;16;peugot - peugeot - berlin - car - germany - lion - silver - blue - round - bubble - europe - travel - brandenburg gate - brandenburger tor - peugeot design contest - peugeot moovie - andre costa - peugeot design contest winner 2005 -;18;0;10 Sep 2006 20:39:40 GMT;16 Mar 2006 10:06:58 GMT;No visible wheels, tires, etc. and a rolling door?  Cool, but.. how?;;0;NA;NA;0;FALSE;FALSE;NA;13,381433;52,516796;97355281@N00;dsjeffries;Daniel Jeffries;11410;6 Jun 2006 00:43:18 GMT;27 Jul 2004 10:49:18 GMT;Tulsa, OK, United States;http://farm1.static.flickr.com/66/buddyicons/97355281@N00.jpg;TRUE;FALSE;70;127
3434;239603012;Peugeot Moonster;http://www.flickr.com/photos/dscott28604/239603012/;16;peugot - peugeot - car - silver - chrome - germany - berlin - brandenburg gate - brandenburger tor - future - wheels - reflection - europe - travel - peugeot moonster - peugeot design contest winner 2000-2001 - futuristic - Marko Lukovic - reflective - .;26;1;10 Sep 2006 20:31:37 GMT;16 Mar 2006 10:07:09 GMT;At the showroom next to the Brandenburg gate;;0;NA;NA;0;FALSE;FALSE;NA;13,381433;52,516796;97355281@N00;dsjeffries;Daniel Jeffries;11410;6 Jun 2006 00:43:18 GMT;27 Jul 2004 10:49:18 GMT;Tulsa, OK, United States;http://farm1.static.flickr.com/66/buddyicons/97355281@N00.jpg;TRUE;FALSE;70;127
3435;2242756442;Berlin;http://www.flickr.com/photos/ronaldhortensius/2242756442/;16;Berlin - Berlijn - Brandenburger Tor - geo:lat=52.51658 - geo:lon=13.378333 -;5;0;6 Sep 2006 21:02:32 GMT;27 Dec 2005 16:41:16 GMT;"Brandenburger Tor

<a href=""http://loc.alize.us/#/flickr:2242756442"">See where this picture was taken.</a> <a href=""http://www.flickr.com/groups/geotagging/discuss/72157594165549916/"">[?]</a>";;0;NA;NA;0;FALSE;FALSE;NA;13,378333;52,51658;56573903@N00;Rooon;Ronald;1527;6 Sep 2006 20:25:00 GMT;21 Apr 2000 11:50:51 GMT;Den Haag / The Hague, The Netherlands;http://farm1.static.flickr.com/107/buddyicons/56573903@N00.jpg;TRUE;FALSE;9;28
3436;233029364;Brandenburger Tor;http://www.flickr.com/photos/leguan001/233029364/;16;Berlin - geotagged - geo:lat=52.516639 - geo:lon=13.379669 - Brandenburger Tor - DEU - Deutschland -;7;0;3 Sep 2006 19:45:52 GMT;6 Jun 2000 10:38:53 GMT;;;0;NA;NA;3;FALSE;FALSE;NA;13,379668;52,51664;95285464@N00;leguan001;Markus Schroeder;165;18 Sep 2010 22:38:22 GMT;27 Sep 2009 11:55:15 GMT;Dortmund, Germany;http://farm1.static.flickr.com/70/buddyicons/95285464@N00.jpg;FALSE;FALSE;11;5
3437;233029549;Brandenburger Tor - 02;http://www.flickr.com/photos/leguan001/233029549/;16;Berlin - geotagged - geo:lat=52.516603 - geo:lon=13.378719 - Brandenburger Tor - DEU - Deutschland -;7;0;3 Sep 2006 19:46:05 GMT;6 Jun 2000 10:39:05 GMT;;;0;NA;NA;3;FALSE;FALSE;NA;13,378718;52,5166;95285464@N00;leguan001;Markus Schroeder;165;18 Sep 2010 22:38:22 GMT;27 Sep 2009 11:55:15 GMT;Dortmund, Germany;http://farm1.static.flickr.com/70/buddyicons/95285464@N00.jpg;FALSE;FALSE;11;5
3438;230887255;Skater waiting at halfpipe;http://www.flickr.com/photos/andersrasmussen/230887255/;16;berlin - lgactionsports - brandenburgertor - skateboarding - vertical - halfpipe -;6;0;1 Sep 2006 12:07:53 GMT;26 Aug 2006 13:15:54 GMT;LG Action Sports Berlin, 26-27 August 2006;;0;NA;NA;5;FALSE;FALSE;NA;13,377678;52,51622;45203507@N00;anders.rasmussen;Anders Thirsgaard Rasmussen;94;21 Aug 2006 19:02:16 GMT;16 Aug 2006 14:21:18 GMT;;http://farm1.static.flickr.com/58/buddyicons/45203507@N00.jpg;FALSE;FALSE;1;3
3439;230887259;Grab it;http://www.flickr.com/photos/andersrasmussen/230887259/;16;berlin - lgactionsports - brandenburgertor - skateboarding - vertical - halfpipe -;6;0;1 Sep 2006 12:07:53 GMT;26 Aug 2006 13:17:21 GMT;LG Action Sports Berlin, 26-27 August 2006;;0;NA;NA;5;FALSE;FALSE;NA;13,377678;52,51622;45203507@N00;anders.rasmussen;Anders Thirsgaard Rasmussen;94;21 Aug 2006 19:02:16 GMT;16 Aug 2006 14:21:18 GMT;;http://farm1.static.flickr.com/58/buddyicons/45203507@N00.jpg;FALSE;FALSE;1;3
3440;230887253;BMX rider at Brandenburger Tor;http://www.flickr.com/photos/andersrasmussen/230887253/;16;berlin - lgactionsports - brandenburgertor - bmx - bike - vertical -;6;0;1 Sep 2006 12:07:53 GMT;25 Aug 2006 14:19:29 GMT;LG Action Sports Berlin, 26-27 August 2006;;0;NA;NA;5;FALSE;FALSE;NA;13,377678;52,51622;45203507@N00;anders.rasmussen;Anders Thirsgaard Rasmussen;94;21 Aug 2006 19:02:16 GMT;16 Aug 2006 14:21:18 GMT;;http://farm1.static.flickr.com/58/buddyicons/45203507@N00.jpg;FALSE;FALSE;1;3
3441;230887262;Skateboarder falling af Brandenburger Tor;http://www.flickr.com/photos/andersrasmussen/230887262/;16;berlin - lgactionsports - brandenburgertor - skateboarding - vertical - falling - halfpipe -;7;1;1 Sep 2006 12:07:53 GMT;26 Aug 2006 13:21:22 GMT;LG Action Sports Berlin, 26-27 August 2006;;0;NA;NA;5;FALSE;FALSE;NA;13,377678;52,51622;45203507@N00;anders.rasmussen;Anders Thirsgaard Rasmussen;94;21 Aug 2006 19:02:16 GMT;16 Aug 2006 14:21:18 GMT;;http://farm1.static.flickr.com/58/buddyicons/45203507@N00.jpg;FALSE;FALSE;1;3
3442;230887257;Flying high;http://www.flickr.com/photos/andersrasmussen/230887257/;16;berlin - lgactionsports - brandenburgertor - skateboarding - vertical - halfpipe -;6;0;1 Sep 2006 12:07:53 GMT;26 Aug 2006 13:16:33 GMT;LG Action Sports Berlin, 26-27 August 2006;;0;NA;NA;5;FALSE;FALSE;NA;13,377678;52,51622;45203507@N00;anders.rasmussen;Anders Thirsgaard Rasmussen;94;21 Aug 2006 19:02:16 GMT;16 Aug 2006 14:21:18 GMT;;http://farm1.static.flickr.com/58/buddyicons/45203507@N00.jpg;FALSE;FALSE;1;3
3443;230199454;Horses on Brandenburger Tor;http://www.flickr.com/photos/andersrasmussen/230199454/;16;berlin - brandenburgertor - horses -;3;0;31 Aug 2006 17:17:11 GMT;25 Aug 2006 07:45:07 GMT;;;0;NA;NA;5;FALSE;FALSE;NA;13,377678;52,51622;45203507@N00;anders.rasmussen;Anders Thirsgaard Rasmussen;94;21 Aug 2006 19:02:16 GMT;16 Aug 2006 14:21:18 GMT;;http://farm1.static.flickr.com/58/buddyicons/45203507@N00.jpg;FALSE;FALSE;1;3
3444;230199456;Brandenburger Tor;http://www.flickr.com/photos/andersrasmussen/230199456/;16;berlin - brandenburgertor -;2;0;31 Aug 2006 17:17:11 GMT;25 Aug 2006 14:17:04 GMT;;;0;NA;NA;5;FALSE;FALSE;NA;13,377678;52,51622;45203507@N00;anders.rasmussen;Anders Thirsgaard Rasmussen;94;21 Aug 2006 19:02:16 GMT;16 Aug 2006 14:21:18 GMT;;http://farm1.static.flickr.com/58/buddyicons/45203507@N00.jpg;FALSE;FALSE;1;3
3445;230199457;Brandenburger Tor;http://www.flickr.com/photos/andersrasmussen/230199457/;16;berlin - brandenburgertor - columns -;3;0;31 Aug 2006 17:17:12 GMT;25 Aug 2006 14:17:48 GMT;;;0;NA;NA;5;FALSE;FALSE;NA;13,377678;52,51622;45203507@N00;anders.rasmussen;Anders Thirsgaard Rasmussen;94;21 Aug 2006 19:02:16 GMT;16 Aug 2006 14:21:18 GMT;;http://farm1.static.flickr.com/58/buddyicons/45203507@N00.jpg;FALSE;FALSE;1;3
3446;230199453;Brandenburger Tor;http://www.flickr.com/photos/andersrasmussen/230199453/;16;berlin - brandenburgertor -;2;0;31 Aug 2006 17:17:11 GMT;25 Aug 2006 14:11:20 GMT;;;0;NA;NA;5;FALSE;FALSE;NA;13,377678;52,51622;45203507@N00;anders.rasmussen;Anders Thirsgaard Rasmussen;94;21 Aug 2006 19:02:16 GMT;16 Aug 2006 14:21:18 GMT;;http://farm1.static.flickr.com/58/buddyicons/45203507@N00.jpg;FALSE;FALSE;1;3
3447;228490184;Brandenburger Tor by night;http://www.flickr.com/photos/zamm/228490184/;16;zamm - 2006 - Berlin - Brandenburger Tor - Brandeburg - Gate - Pariser Platz - night - blue - gold -;10;5;29 Aug 2006 19:26:19 GMT;29 Jul 2006 19:52:57 GMT;"The Brandeburg Gate by night, Berlin 
Picture taken mainly by <b>Skid X / Scimmiapelosa</b>.";;0;NA;NA;0;FALSE;FALSE;NA;13,377656;52,516327;94646202@N00;Zamm;;119;3 Sep 2009 14:29:35 GMT;16 Aug 2009 14:45:31 GMT;;http://farm1.static.flickr.com/40/buddyicons/94646202@N00.jpg;FALSE;FALSE;947;13
3448;225183878;DSCF0014;http://www.flickr.com/photos/peculiar23/225183878/;16;Berlin - Germany - December - 2003 - Brandenburger Tor - Brandenburger - Tor - Julia -;8;0;26 Aug 2006 13:51:53 GMT;20 Dec 2003 12:04:32 GMT;;;0;NA;NA;0;FALSE;FALSE;NA;13,352605;52,514668;55434402@N00;peculiar235;;7386;28 Feb 2006 16:44:14 GMT;31 Dec 1897 23:00:00 GMT;;http://farm1.static.flickr.com/50/buddyicons/55434402@N00.jpg;TRUE;FALSE;29;114
3449;225184442;DSCF0020;http://www.flickr.com/photos/peculiar23/225184442/;16;Berlin - Germany - December - 2003 - Brandenburger Tor - Brandenburger - Tor - Christmas Tree - weinachtsbaum - Julia -;10;0;26 Aug 2006 13:53:01 GMT;20 Dec 2003 12:29:44 GMT;;;0;NA;NA;0;FALSE;FALSE;NA;13,378279;52,5163;55434402@N00;peculiar235;;7386;28 Feb 2006 16:44:14 GMT;31 Dec 1897 23:00:00 GMT;;http://farm1.static.flickr.com/50/buddyicons/55434402@N00.jpg;TRUE;FALSE;29;114
3450;225183988;DSCF0015;http://www.flickr.com/photos/peculiar23/225183988/;16;Berlin - Germany - December - 2003 - Brandenburger Tor - Brandenburger - Tor - Julia -;8;0;26 Aug 2006 13:52:04 GMT;20 Dec 2003 12:04:48 GMT;;;0;NA;NA;0;FALSE;FALSE;NA;13,352605;52,514668;55434402@N00;peculiar235;;7386;28 Feb 2006 16:44:14 GMT;31 Dec 1897 23:00:00 GMT;;http://farm1.static.flickr.com/50/buddyicons/55434402@N00.jpg;TRUE;FALSE;29;114
3451;225184162;DSCF0017;http://www.flickr.com/photos/peculiar23/225184162/;16;Berlin - Germany - December - 2003 - Brandenburger Tor - Brandenburger - Tor -;7;0;26 Aug 2006 13:52:27 GMT;20 Dec 2003 12:25:34 GMT;;;0;NA;NA;0;FALSE;FALSE;NA;13,378279;52,5163;55434402@N00;peculiar235;;7386;28 Feb 2006 16:44:14 GMT;31 Dec 1897 23:00:00 GMT;;http://farm1.static.flickr.com/50/buddyicons/55434402@N00.jpg;TRUE;FALSE;29;114
3452;225184252;DSCF0018;http://www.flickr.com/photos/peculiar23/225184252/;16;Berlin - Germany - December - 2003 - Brandenburger Tor - Brandenburger - Tor -;7;0;26 Aug 2006 13:52:38 GMT;20 Dec 2003 12:27:02 GMT;;;0;NA;NA;0;FALSE;FALSE;NA;13,378279;52,5163;55434402@N00;peculiar235;;7386;28 Feb 2006 16:44:14 GMT;31 Dec 1897 23:00:00 GMT;;http://farm1.static.flickr.com/50/buddyicons/55434402@N00.jpg;TRUE;FALSE;29;114
